precision,recall
0.01041097667684691,1.0
0.01041097667684691,1.0
0.01041097667684691,1.0
0.01041097667684691,1.0
0.01041097667684691,1.0
0.01041126064494822,1.0
0.010411629059083027,1.0
0.010411890034870948,1.0
0.010412220111221945,1.0
0.010412220111221945,1.0
0.010412220111221945,1.0
0.010412220111221945,1.0
0.010412220111221945,1.0
0.010412220111221945,1.0
0.010412465763019269,1.0
0.010412465763019269,1.0
0.010412980134012834,1.0
0.010413770982572436,1.0
0.010414139574394032,1.0
0.010414346918760278,1.0
0.010414561951268433,1.0
0.01041522246378308,1.0
0.010416666666666666,1.0
0.010418303401827242,1.0
0.010418949016275042,1.0
0.01041947171515143,1.0
0.010420263550105509,1.0
0.010420455761206805,1.0
0.010421855271770373,1.0
0.010423909080307573,1.0
0.010425040174383027,1.0
0.010427911331373224,1.0
0.01042845033065638,1.0
0.010429197321772084,1.0
0.010431693202004646,1.0
0.010432594785697085,1.0
0.010435423841651697,1.0
0.010437220741712966,1.0
0.010440662028015246,1.0
0.010443171121448542,1.0
0.01044650042605567,1.0
0.010449793194278991,1.0
0.010454411201905675,1.0
0.010457600549721918,1.0
0.01046154347581319,1.0
0.010466389055016167,1.0
0.010470074698345011,1.0
0.010475557526928777,1.0
0.01048146614359527,1.0
0.010488557498431136,1.0
0.010494675752193976,1.0
0.010502987733004131,1.0
0.010511031261442831,1.0
0.010520865924700905,1.0
0.010531166600922997,1.0
0.010538727377542273,0.9992919351412589
0.010551255040872749,0.9992919351412589
0.010568028736531622,0.9992919351412589
0.010584665322677418,0.9992919351412589
0.010600980100533917,0.9992919351412589
0.010619350498762593,0.9992919351412589
0.010642822561305765,0.9992919351412589
0.01066866437967836,0.9992919351412589
0.010698126065510767,0.9992919351412589
0.010732425491658853,0.9992919351412589
0.010769615840713773,0.9992919351412589
0.010805757455804199,0.9992919351412589
0.01084185880208994,0.9983714508248955
0.010889039911034227,0.9983714508248955
0.010948599045220043,0.9983714508248955
0.011012176738446157,0.9983006443390214
0.011092438825974826,0.9983006443390214
0.011158081941644159,0.9968845146215394
0.011252244814448652,0.9968845146215394
0.011367563325377627,0.9968845146215394
0.011502131476740025,0.9968845146215394
0.011649680136686932,0.9964596757062947
0.01182845709450907,0.9958224173334277
0.012030651472095286,0.9958224173334277
0.01226932851074744,0.9958224173334277
0.012573229855699301,0.9958224173334277
0.01293668438592602,0.9958224173334277
0.013363335957136936,0.995326771932309
0.013891318420129367,0.9952559654464349
0.014472820157499858,0.9909367698081144
0.015206729081206507,0.9874672520002832
0.016131458310674623,0.9871840260567868
0.01718155326973272,0.9848474120229413
0.018379159870358208,0.9829356369043405
0.019752811745007603,0.980669829356369
0.021321372751412142,0.9784748282942718
0.022993343856220615,0.9747220845429442
0.024951994413895433,0.9716065991644834
0.0271919515952294,0.9699072435035049
0.029597776586904687,0.965942080294555
0.03236745858414945,0.9643843376053246
0.03515091518325693,0.9604191743963747
0.0384770805113203,0.9573744955037882
0.04186849492013811,0.9547546555264462
0.04579098466604079,0.9531969128372159
0.050423321724510625,0.9513559442044891
0.055444318299102076,0.9509311052892445
0.06054698101941484,0.9477448134249097
0.06641091943962348,0.9401685194363804
0.07270882465858608,0.9386815832330242
0.07969073972205262,0.9334419032783403
0.08704307032851825,0.9288394816965234
0.09573463186028631,0.9257239963180627
0.10422198512718901,0.919917864476386
0.11444624642189313,0.9143949585782057
0.12421383647798742,0.9061814062168094
0.1351574389642681,0.8929405933583516
0.1467749529190207,0.8829568788501027
0.15924391506991195,0.8709197762515046
0.17047516970346552,0.8446505699922113
0.18203613457229265,0.8225589463994902
0.19590678476223236,0.8065566805919422
0.2086778016235887,0.791758125044254
0.22397223705285638,0.7722863414288749
0.24059001892255433,0.7472208454294413
0.2596618052220509,0.7273950293846916
0.27510477787091364,0.6971606599164484
0.29705710507703187,0.6839906535438646
0.31640243697196135,0.665580967216597
0.3346685953785097,0.6388869220420591
0.3486105949874066,0.5978191602350775
0.36273795427634575,0.5639736599872548
0.37815806794592677,0.5288536429936982
0.38368580060422963,0.48559088012461943
0.40457256461232605,0.46109183601217874
0.42528498832577943,0.4385045670183389
0.44040697674418605,0.40763293917722865
0.44972019671019164,0.3755576010762586
0.46080359651587527,0.34836791050060184
0.47201767304860087,0.31770870211711394
0.4896846099122599,0.29243078666005806
0.49851511879049676,0.2614883523330737
0.5058493214787084,0.229625433689726
0.5081632653061224,0.21156977979182892
0.4967359050445104,0.17779508602988034
0.50371036653924,0.1586065283579976
0.5220645161290323,0.14324152092331657
0.5322959483264826,0.1283721588897543
0.543888166449935,0.11845925086737945
0.5761689291101055,0.10819231041563407
0.5770868824531517,0.09594278835941372
0.5633165829145729,0.0793740706648729
0.5516847515705311,0.06839906535438646
0.5716353111432706,0.05593712384054379
0.5916317991631799,0.05006018551299299
0.6010526315789474,0.04043050343411456
0.5922330097087378,0.03455356510656376
0.5727272727272728,0.026764851660412092
0.6324324324324324,0.02485307654181123
0.7628032345013477,0.020038235502372017
0.8202614379084967,0.01777242795440062
0.908256880733945,0.014019684203073002
0.925531914893617,0.012320328542094456
0.9367088607594937,0.010479359909367698
0.9224806201550387,0.008425971819018623
0.9090909090909091,0.004248389152446364
0.9090909090909091,0.004248389152446364
0.967741935483871,0.004248389152446364
0.9393939393939394,0.002195001062097288
0.9393939393939394,0.002195001062097288
1.0,0.002195001062097288
1.0,0.002195001062097288
